id,date_time,latitude,longitude,temperature,dewpoint,relative_humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,air_pressure,sunshine,weather_code,fire
13714,7/25/2023 18:55,28.926723,-96.574321,34.9,22.2,48.0,0.0,,210.0,11.2,,1020.0,,2.0,1
13715,7/25/2022 18:55,28.926723,-96.574321,34.6,23.9,54.0,0.0,,140.0,18.4,,1017.0,,1.0,0
13716,7/25/2023 23:28,30.18728966,-95.64280079,35.0,20.9,44.0,0.0,,190.0,11.2,,1017.0,,1.0,1
13717,7/25/2022 23:28,30.18728966,-95.64280079,36.7,22.0,43.0,0.0,,140.0,16.6,,1013.7,,2.0,0
13718,7/25/2023 19:45,30.20792581,-95.04647414,36.2,18.7,36.0,0.0,,165.0,8.6,,1019.0,,1.0,1
13719,7/25/2022 19:45,30.20792581,-95.04647414,35.7,19.6,39.0,0.0,,170.0,8.6,,1015.5,,2.0,0
13720,5/9/2023 18:00,32.69731,-111.4718,28.9,-2.3,13.0,0.0,,207.0,6.8,,1011.0,,1.0,1
13721,5/9/2022 18:00,32.69731,-111.4718,27.0,-0.1,17.0,0.0,,340.0,13.0,,1012.0,,,0
13722,7/21/2023 2:53,32.86473,-111.9675,42.0,10.0,15.0,0.0,,290.0,11.0,,1010.0,,5.0,1
13723,7/21/2022 2:53,32.86473,-111.9675,40.0,14.9,23.0,0.0,,260.0,15.0,,1011.0,,3.0,0
13724,6/25/2023 20:38,32.8777,-111.9278,40.0,-4.4,6.0,0.0,,50.0,11.0,,1013.0,,1.0,1
13725,6/25/2022 20:38,32.8777,-111.9278,36.0,15.1,29.0,0.0,,130.0,7.0,,1014.0,,1.0,0
13726,4/23/2023 0:28,32.893,-111.272,31.0,-1.7,12.0,0.0,,300.0,13.0,,1008.0,,2.0,1
13727,4/23/2022 0:28,32.893,-111.272,25.0,-1.0,18.0,0.0,,280.0,33.5,,1011.0,,,0
13728,7/19/2023 22:34,48.735217,-116.062,30.0,5.3,21.0,0.0,,0.0,0.0,,1017.0,,1.0,1
13729,7/19/2022 22:34,48.735217,-116.062,27.0,8.9,32.0,0.0,,170.0,20.5,,1012.3,,1.0,0
13730,7/17/2023 18:49,48.737283,-116.357933,25.0,7.1,32.0,0.0,,190.0,24.1,,1007.8,,1.0,1
13731,7/17/2022 18:49,48.737283,-116.357933,25.0,10.4,40.0,0.0,,189.0,10.4,,1010.7,,1.0,0
13732,6/30/2023 0:13,48.784283,-116.285283,30.0,11.0,31.0,0.0,,190.0,9.4,,1011.2,,2.0,1
13733,6/30/2022 0:13,48.784283,-116.285283,21.0,7.9,43.0,0.0,,230.0,7.6,,1014.7,,3.0,0
13734,2/18/2023 21:28,37.483439,-88.3196,9.1,-4.1,39.0,0.0,,181.0,11.9,,1027.4,,3.0,1
13735,2/18/2022 21:28,37.483439,-88.3196,3.0,-8.1,44.0,0.0,,170.0,9.4,,1025.0,,,0
13736,2/21/2023 17:01,37.660833,-88.437667,10.9,-0.9,44.0,0.0,,360.0,2.9,,1013.4,,2.0,1
13737,2/21/2022 17:01,37.660833,-88.437667,15.5,5.1,50.0,0.0,,190.0,18.4,,1016.0,,,0
13738,5/9/2023 17:00,37.588097,-89.470565,20.0,15.6,76.0,0.0,,0.0,0.0,,1018.8,,3.0,1
13739,5/9/2022 17:00,37.588097,-89.470565,25.0,17.7,64.0,0.0,,160.0,33.5,,1012.7,,,0
13740,7/4/2023 20:26,48.792535,-116.309171,25.0,5.2,28.0,0.0,,320.0,5.4,,1017.3,,2.0,1
13741,7/4/2022 20:26,48.792535,-116.309171,16.2,13.5,84.0,0.6,,167.0,8.3,,1012.1,,8.0,0
13742,6/29/2023 22:38,48.5789,-116.397,30.0,11.0,31.0,0.0,,180.0,20.5,,1011.7,,1.0,1
13743,6/29/2022 22:38,48.5789,-116.397,18.0,8.0,52.0,0.0,,230.0,7.6,,1014.3,,3.0,0
13744,2/15/2023 0:54,36.65012,-93.75547,13.0,3.1,51.0,0.0,,208.0,27.0,,994.9,,3.0,1
13745,2/15/2022 0:54,36.65012,-93.75547,6.2,1.9,74.0,0.0,,94.0,6.5,,1022.9,,,0
13746,3/5/2023 18:33,37.56974,-92.3147,16.0,6.1,52.0,0.0,,140.0,27.7,,1017.0,,3.0,1
13747,3/5/2022 18:33,37.56974,-92.3147,18.0,11.1,64.0,0.1,,180.0,29.5,,1012.0,,,0
13748,7/26/2023 20:15,32.14222474,-97.39693429,38.0,13.9,24.0,0.0,,190.0,9.4,,1017.0,,3.0,1
13749,7/26/2022 20:15,32.14222474,-97.39693429,39.0,11.9,20.0,0.0,,160.0,20.5,,1014.0,,3.0,0
13750,7/26/2023 23:31,32.31611111,-98.57527778,38.5,12.3,21.0,0.0,,163.0,16.6,,1012.3,,3.0,1
13751,7/26/2022 23:31,32.31611111,-98.57527778,39.6,8.1,15.0,0.0,,163.0,15.5,,1009.0,,1.0,0
13752,7/26/2023 20:35,29.93076135,-97.71602441,36.7,19.2,36.0,0.0,,230.0,11.2,,1015.5,,2.0,1
13753,7/26/2022 20:35,29.93076135,-97.71602441,36.7,18.7,35.0,0.0,,150.0,13.0,,1013.9,,2.0,0
13754,7/26/2023 22:07,28.78373,-98.76591,39.1,12.7,21.0,0.0,,150.0,7.6,,1015.0,,1.0,1
13755,7/26/2022 22:07,28.78373,-98.76591,37.7,17.1,30.0,0.0,,130.0,14.8,,1013.0,,1.0,0
13756,7/1/2023 20:19,27.87771,-98.13687,37.8,21.8,40.0,0.0,,130.0,14.8,,1010.3,,2.0,1
13757,7/1/2022 20:19,27.87771,-98.13687,38.3,17.1,29.0,0.0,,142.0,9.4,,1009.3,,2.0,0
13758,7/8/2023 20:15,27.57218,-97.43779,34.0,24.5,58.0,0.0,,160.0,30.0,,1012.0,,3.0,1
13759,7/8/2022 20:15,27.57218,-97.43779,34.0,25.1,60.0,0.0,,130.0,35.0,,1016.0,,1.0,0
13760,7/12/2023 0:45,29.92647736,-98.95186716,37.8,18.7,33.0,0.0,,180.0,13.0,,1013.0,,3.0,1
13761,7/12/2022 0:45,29.92647736,-98.95186716,34.7,18.3,38.0,0.0,,120.0,13.0,,1010.0,,3.0,0
13762,7/14/2023 21:31,32.726692,-108.436475,27.1,13.1,42.0,0.0,,360.0,38.9,,1020.0,,3.0,1
13763,7/14/2022 21:31,32.726692,-108.436475,33.6,10.2,24.0,0.4,,130.0,27.7,,1023.0,,8.0,0
13764,6/11/2023 16:23,47.590551,-120.377598,17.8,9.9,60.0,0.0,,310.0,18.4,,1014.7,,1.0,1
13765,6/11/2022 16:23,47.590551,-120.377598,16.7,9.4,62.0,0.0,,270.0,13.0,,1010.8,,,0
13766,6/23/2023 22:38,47.395542,-120.613266,24.4,6.6,32.0,0.0,,230.0,14.8,,1010.7,,2.0,1
13767,6/23/2022 22:38,47.395542,-120.613266,23.9,0.2,21.0,0.0,,320.0,11.2,,1014.7,,1.0,0
13768,6/4/2023 22:07,47.31548,-120.41871,28.3,2.5,19.0,0.0,,310.0,18.4,,1013.9,,1.0,1
13769,6/4/2022 22:07,47.31548,-120.41871,17.8,9.9,60.0,0.0,,130.0,14.8,,1007.1,,,0
13770,7/28/2023 21:22,35.301982,-112.362154,30.0,5.9,22.0,0.4,,170.0,24.1,,1028.0,,17.0,1
13771,7/28/2022 21:22,35.301982,-112.362154,19.0,15.1,78.0,0.5,,290.0,11.2,,1024.0,,8.0,0
13772,7/1/2023 18:41,44.140667,-85.958367,27.2,18.7,60.0,0.0,,250.0,16.6,,1011.1,,5.0,1
13773,7/1/2022 18:41,44.140667,-85.958367,20.0,13.2,65.0,0.0,,310.0,14.8,,1014.2,,3.0,0
13774,4/30/2023 23:15,48.37295,-114.2737,27.2,0.8,18.0,0.0,,150.0,7.6,,1007.3,,1.0,1
13775,4/30/2022 23:15,48.37295,-114.2737,11.7,-0.5,43.0,0.0,,190.0,16.6,,1016.3,,4.0,0
13776,5/12/2023 1:37,48.29721,-114.3331,17.8,4.0,40.0,0.0,,260.0,14.8,,1018.3,,2.0,1
13777,5/12/2022 1:37,48.29721,-114.3331,16.1,-5.0,23.0,0.0,,350.0,7.6,,1017.3,,2.0,0
13778,7/3/2023 22:01,48.02935,-114.231867,23.9,2.7,25.0,0.0,,330.0,20.5,,1013.7,,2.0,1
13779,7/3/2022 22:01,48.02935,-114.231867,22.2,12.2,53.0,0.0,,360.0,24.1,,1008.7,,7.0,0
13780,4/30/2023 22:05,48.31294,-114.4258,27.2,2.3,20.0,0.0,,170.0,11.2,,1008.1,,2.0,1
13781,4/30/2022 22:05,48.31294,-114.4258,12.8,-1.2,38.0,0.0,,220.0,11.2,,1015.6,,4.0,0
13782,5/22/2023 15:32,48.14907,-115.0991,14.0,11.0,82.0,0.0,,330.0,9.0,,1013.0,,3.0,1
13783,5/22/2022 15:32,48.14907,-115.0991,8.4,0.1,56.0,0.0,,70.0,1.1,,1024.9,,,0
13784,7/5/2023 2:17,48.0988,-114.029567,23.3,3.2,27.0,0.0,,20.0,11.2,,1017.1,,2.0,1
13785,7/5/2022 2:17,48.0988,-114.029567,17.2,13.3,78.0,0.0,,10.0,11.2,,1013.6,,7.0,0
13786,7/21/2023 17:46,47.72969,-104.0206,26.7,15.1,49.0,1.0,,170.0,15.0,,1019.1,,5.0,1
13787,7/21/2022 17:46,47.72969,-104.0206,26.1,16.6,56.0,0.0,,120.0,7.6,,1011.7,,5.0,0
13788,7/25/2023 17:00,47.580033,-103.8475,31.4,13.2,33.0,0.0,,316.0,27.7,,1006.5,,3.0,1
13789,7/25/2022 17:00,47.580033,-103.8475,25.6,16.2,56.0,0.0,,130.0,11.2,,1013.8,,2.0,0
13790,7/30/2023 20:44,31.12391015,-93.95954883,39.0,16.0,26.0,0.0,,332.0,7.0,,1016.0,,2.0,1
13791,7/30/2022 20:44,31.12391015,-93.95954883,31.0,26.0,75.0,1.7,,150.0,14.8,,1018.0,,9.0,0
13792,7/30/2023 15:13,30.253945,-93.90227,32.1,22.5,57.0,0.0,,270.0,7.6,,1020.0,,1.0,1
13793,7/30/2022 15:13,30.253945,-93.90227,29.8,26.4,82.0,0.0,,0.0,0.0,,1021.0,,3.0,0
13794,7/23/2023 21:57,31.347,-94.61383333,36.1,16.3,31.0,0.0,,320.0,13.0,,1014.5,,1.0,1
13795,7/23/2022 21:57,31.347,-94.61383333,37.2,18.2,33.0,0.0,,120.0,28.0,,1015.2,,2.0,0
13796,7/27/2023 1:34,30.72470051,-94.00211823,33.0,15.9,36.0,0.0,,0.0,0.0,,1016.0,,2.0,1
13797,7/27/2022 1:34,30.72470051,-94.00211823,31.0,23.9,66.0,0.0,,170.0,11.2,,1015.0,,3.0,0
13798,7/30/2023 20:27,29.85824867,-98.06300535,37.2,18.7,34.0,0.0,,0.0,0.0,,1016.6,,3.0,1
13799,7/30/2022 20:27,29.85824867,-98.06300535,37.8,17.7,31.0,0.0,,130.0,14.8,,1016.2,,1.0,0
13800,7/29/2023 18:38,30.15916667,-93.955,34.2,21.6,48.0,0.0,,170.0,11.2,,1020.0,,2.0,1
13801,7/29/2022 18:38,30.15916667,-93.955,32.2,25.0,66.0,0.0,,230.0,14.8,,1019.0,,3.0,0
13802,7/26/2023 20:32,30.79611111,-93.98638889,36.0,16.2,31.0,0.0,,0.0,0.0,,1017.0,,1.0,1
13803,7/26/2022 20:32,30.79611111,-93.98638889,36.0,21.8,44.0,0.0,,0.0,0.0,,1015.0,,3.0,0
13804,7/23/2023 0:02,30.28679166,-95.35232708,37.8,20.1,36.0,0.0,,310.0,9.4,,1010.2,,17.0,1
13805,7/23/2022 0:02,30.28679166,-95.35232708,25.0,24.3,96.0,0.0,,150.0,11.2,,1015.1,,3.0,0
13806,7/29/2023 23:28,30.94501833,-95.33229333,37.0,17.5,32.0,0.0,,176.0,9.0,,1017.0,,3.0,1
13807,7/29/2022 23:28,30.94501833,-95.33229333,36.0,21.4,43.0,0.0,,180.0,19.0,,1015.0,,3.0,0
13808,7/24/2023 19:30,30.59,-94.0,34.4,21.1,46.0,0.0,,113.0,7.6,,1019.0,,1.0,1
13809,7/24/2022 19:30,30.59,-94.0,31.7,24.3,65.0,0.0,,270.0,14.8,,1017.5,,2.0,0
13810,7/30/2023 20:06,30.2285686,-95.18966394,37.4,18.9,34.0,0.0,,121.0,4.0,,1016.4,,2.0,1
13811,7/30/2022 20:06,30.2285686,-95.18966394,35.6,20.7,42.0,0.0,,172.0,11.2,,1016.9,,3.0,0
13812,7/27/2023 18:32,29.85994913,-97.7495005,34.4,19.2,41.0,0.0,,200.0,13.0,,1017.5,,2.0,1
13813,7/27/2022 18:32,29.85994913,-97.7495005,34.4,19.2,41.0,0.0,,180.0,13.0,,1015.3,,3.0,0
13814,7/23/2023 19:46,30.34734463,-95.24144202,34.4,21.8,48.0,0.0,,350.0,7.6,,1015.2,,1.0,1
13815,7/23/2022 19:46,30.34734463,-95.24144202,34.4,20.7,45.0,0.0,,210.0,11.2,,1016.1,,2.0,0
13816,7/24/2023 23:00,30.42156667,-95.22245,35.6,16.8,33.0,0.0,,80.0,7.6,,1016.8,,2.0,1
13817,7/24/2022 23:00,30.42156667,-95.22245,34.4,22.8,51.0,0.0,,110.0,16.6,,1014.7,,3.0,0
13818,7/28/2023 17:06,30.1328,-95.05412,33.2,18.9,43.0,0.0,,141.0,7.2,,1018.2,,1.0,1
13819,7/28/2022 17:06,30.1328,-95.05412,33.1,22.2,53.0,0.0,,197.0,6.8,,1016.6,,2.0,0
13820,7/28/2023 1:56,30.938154,-98.890796,35.0,13.2,27.0,0.0,,130.0,16.6,,1015.0,,1.0,1
13821,7/28/2022 1:56,30.938154,-98.890796,35.0,13.7,28.0,0.0,,150.0,14.8,,1013.0,,3.0,0
13822,7/29/2023 20:57,30.96111111,-93.60861111,35.4,20.5,42.0,0.0,,0.0,0.0,,1019.0,,2.0,1
13823,7/29/2022 20:57,30.96111111,-93.60861111,32.7,23.0,57.0,1.1,,210.0,16.6,,1017.0,,9.0,0
13824,7/26/2023 22:59,30.044,-94.59348333,35.0,20.1,42.0,0.0,,180.0,11.0,,1016.0,,2.0,1
13825,7/26/2022 22:59,30.044,-94.59348333,33.0,25.0,63.0,0.1,,160.0,15.0,,1015.0,,7.0,0
13826,7/27/2023 18:54,32.25433683,-96.01785579,34.0,18.1,39.0,0.0,,170.0,9.4,,1018.0,,1.0,1
13827,7/27/2022 18:54,32.25433683,-96.01785579,35.0,18.1,37.0,0.0,,150.0,9.4,,1016.0,,3.0,0
13828,7/28/2023 20:45,32.12625199,-99.866199,37.0,11.7,22.0,0.0,,190.0,13.0,,1016.0,,1.0,1
13829,7/28/2022 20:45,32.12625199,-99.866199,36.0,13.4,26.0,0.0,,70.0,9.0,,1014.0,,3.0,0
13830,7/29/2023 20:03,33.86843639,-98.46952187,38.5,12.3,21.0,0.0,,20.0,7.6,,1018.0,,1.0,1
13831,7/29/2022 20:03,33.86843639,-98.46952187,36.5,16.1,30.0,0.0,,0.0,0.0,,1015.0,,2.0,0
13832,7/27/2023 23:04,31.59686718,-97.62771553,37.0,13.7,25.0,0.0,,140.0,20.5,,1016.0,,1.0,1
13833,7/27/2022 23:04,31.59686718,-97.62771553,38.0,13.9,24.0,0.0,,148.0,21.6,,1013.0,,2.0,0
13834,7/29/2023 21:43,34.14166667,-98.63666667,40.0,12.7,20.0,0.0,,130.0,16.6,,1015.1,,2.0,1
13835,7/29/2022 21:43,34.14166667,-98.63666667,36.7,17.8,33.0,0.0,,120.0,16.6,,1012.6,,3.0,0
13836,7/26/2023 0:03,32.20190151,-94.91989266,37.2,18.7,34.0,0.0,,190.0,5.4,,1018.0,,2.0,1
13837,7/26/2022 0:03,32.20190151,-94.91989266,37.6,14.8,26.0,0.0,,130.0,9.4,,1014.0,,2.0,0
13838,7/30/2023 19:21,32.2992202,-94.70197531,37.8,16.7,29.0,0.0,,210.0,13.0,,1017.0,,1.0,1
13839,7/30/2022 19:21,32.2992202,-94.70197531,37.2,20.0,37.0,0.0,,220.0,11.2,,1016.6,,3.0,0
13840,7/23/2023 20:47,31.7742,-94.15964,33.0,14.1,32.0,0.0,,80.0,13.0,,1017.0,,1.0,1
13841,7/23/2022 20:47,31.7742,-94.15964,36.0,17.2,33.0,0.0,,260.0,6.0,,1017.0,,2.0,0
13842,7/27/2023 19:36,31.93336658,-94.68419505,37.5,18.9,34.0,0.0,,180.0,13.0,,1018.0,,1.0,1
13843,7/27/2022 19:36,31.93336658,-94.68419505,36.7,14.6,27.0,0.0,,110.0,9.4,,1016.0,,1.0,0
13844,7/30/2023 0:09,31.54514622,-94.10821898,36.0,15.1,29.0,0.0,,110.0,6.0,,1017.0,,2.0,1
13845,7/30/2022 0:09,31.54514622,-94.10821898,30.0,23.9,70.0,0.0,,152.0,5.0,,1016.0,,3.0,0
13846,7/27/2023 19:59,32.1851158,-94.7339831,37.5,18.9,34.0,0.0,,180.0,13.0,,1018.0,,1.0,1
13847,7/27/2022 19:59,32.1851158,-94.7339831,36.7,14.6,27.0,0.0,,110.0,9.4,,1016.0,,1.0,0
13848,7/23/2023 23:46,31.82085,-94.49673333,33.0,14.1,32.0,0.0,,70.0,13.0,,1016.0,,1.0,1
13849,7/23/2022 23:46,31.82085,-94.49673333,34.5,19.7,42.0,0.0,,171.0,10.1,,1014.2,,2.0,0
13850,7/29/2023 20:58,31.72009261,-95.65038294,37.0,13.7,25.0,0.0,,202.0,7.6,,1018.0,,1.0,1
13851,7/29/2022 20:58,31.72009261,-95.65038294,37.0,18.0,33.0,0.0,,270.0,16.6,,1015.0,,2.0,0
13852,7/26/2023 21:00,32.16875756,-94.75996771,38.0,18.9,33.0,0.0,,40.0,7.6,,1017.0,,3.0,1
13853,7/26/2022 21:00,32.16875756,-94.75996771,36.9,15.4,28.0,0.0,,120.0,5.4,,1015.0,,3.0,0
13854,7/28/2023 4:14,32.12560981,-94.14648904,28.4,17.6,52.0,0.0,,148.0,8.3,,1016.9,,1.0,1
13855,7/28/2022 4:14,32.12560981,-94.14648904,28.6,21.9,67.0,0.0,,174.0,11.9,,1015.2,,2.0,0
13856,7/25/2023 18:45,32.24096474,-94.9779837,36.4,21.0,41.0,0.0,,210.0,7.6,,1020.0,,1.0,1
13857,7/25/2022 18:45,32.24096474,-94.9779837,35.4,16.6,33.0,0.0,,180.0,13.0,,1017.0,,1.0,0
13858,7/25/2023 17:29,31.66,-94.36,35.0,16.8,34.0,0.0,,192.0,9.7,,1021.0,,1.0,1
13859,7/25/2022 17:29,31.66,-94.36,34.0,21.1,47.0,0.0,,260.0,9.0,,1018.0,,1.0,0
13860,7/26/2023 21:13,31.61,-94.2,37.0,11.7,22.0,0.0,,180.0,13.0,,1017.0,,3.0,1
13861,7/26/2022 21:13,31.61,-94.2,36.7,21.3,41.0,0.0,,191.0,7.6,,1013.5,,3.0,0
13862,7/24/2023 18:11,31.61798364,-94.4949052,33.9,19.2,42.0,0.0,,220.0,9.4,,1020.5,,1.0,1
13863,7/24/2022 18:11,31.61798364,-94.4949052,35.0,20.9,44.0,0.0,,190.0,18.4,,1018.1,,2.0,0
13864,7/16/2023 20:05,30.21460122,-95.05509004,38.6,16.2,27.0,0.0,,284.0,10.4,,1014.8,,2.0,1
13865,7/16/2022 20:05,30.21460122,-95.05509004,35.1,21.0,44.0,0.0,,203.0,9.0,,1014.9,,1.0,0
13866,7/26/2023 20:05,32.21050173,-94.90643279,38.1,19.5,34.0,0.0,,160.0,11.2,,1018.0,,3.0,1
13867,7/26/2022 20:05,32.21050173,-94.90643279,37.4,15.8,28.0,0.0,,0.0,0.0,,1016.0,,3.0,0
13868,7/28/2023 21:54,31.88525,-94.22188333,37.0,16.0,29.0,0.0,,160.0,9.0,,1017.0,,1.0,1
13869,7/28/2022 21:54,31.88525,-94.22188333,36.0,21.0,42.0,0.0,,60.0,7.0,,1015.0,,3.0,0
13870,7/23/2023 20:47,31.64325394,-94.41125743,34.4,14.3,30.0,0.0,,0.0,0.0,,1016.1,,1.0,1
13871,7/23/2022 20:47,31.64325394,-94.41125743,35.6,18.2,36.0,0.0,,140.0,5.4,,1016.6,,1.0,0
13872,7/28/2023 1:00,32.27103073,-94.75974577,32.8,20.7,49.0,0.0,,70.0,5.4,,1014.5,,3.0,1
13873,7/28/2022 1:00,32.27103073,-94.75974577,33.3,20.4,47.0,0.0,,170.0,22.3,,1012.0,,3.0,0
13874,7/31/2023 14:29,31.61677756,-94.46198028,28.3,21.8,68.0,0.0,,250.0,7.6,,1019.1,,1.0,1
13875,7/31/2022 14:29,31.61677756,-94.46198028,27.2,25.0,88.0,0.0,,190.0,13.0,,1020.9,,2.0,0
13876,5/15/2023 23:28,47.20419,-123.7198,16.1,12.8,81.0,0.0,,250.0,31.7,,1018.2,,3.0,1
13877,5/15/2022 23:28,47.20419,-123.7198,14.4,12.3,87.0,,,200.0,27.7,,1012.6,,,0
13878,7/11/2023 1:41,31.6959,-110.848,31.1,14.2,36.0,0.0,,300.0,16.6,,1008.7,,9.0,1
13879,7/11/2022 1:41,31.6959,-110.848,32.2,12.9,31.0,0.0,,170.0,25.9,,1010.7,,3.0,0
13880,7/5/2023 15:01,31.477167,-111.147167,27.8,12.9,40.0,0.0,,170.0,9.4,,1011.5,,1.0,1
13881,7/5/2022 15:01,31.477167,-111.147167,25.0,17.2,62.0,0.0,,190.0,5.4,,1011.8,,1.0,0
13882,7/1/2023 1:20,31.501333,-111.1575,35.6,-7.5,6.0,0.0,,260.0,11.2,,1006.8,,1.0,1
13883,7/1/2022 1:20,31.501333,-111.1575,26.1,17.2,58.0,0.0,,170.0,13.0,,1012.6,,3.0,0
13884,6/30/2023 18:57,31.447,-111.153,33.9,-3.4,9.0,0.0,,268.0,11.2,,1009.5,,1.0,1
13885,6/30/2022 18:57,31.447,-111.153,30.0,14.5,39.0,0.0,,230.0,5.4,,1014.5,,1.0,0
13886,7/27/2023 20:46,45.5961,-117.964324,28.3,4.5,22.0,0.0,,20.0,14.8,,1013.3,,1.0,1
13887,7/27/2022 20:46,45.5961,-117.964324,35.6,10.6,22.0,0.0,,50.0,13.0,,1014.2,,3.0,0
13888,7/31/2023 23:41,32.43849,-98.7228,38.0,14.5,25.0,0.0,,160.0,9.0,,1016.0,,3.0,1
13889,7/31/2022 23:41,32.43849,-98.7228,37.0,12.4,23.0,0.0,,150.0,20.0,,1016.0,,2.0,0
13890,7/31/2023 19:40,32.69466667,-98.70083333,38.7,14.5,24.0,0.0,,120.0,9.4,,1018.0,,5.0,1
13891,7/31/2022 19:40,32.69466667,-98.70083333,39.0,14.1,23.0,0.0,,210.0,20.5,,1017.0,,5.0,0
13892,6/27/2023 4:21,31.129767,-88.8588,27.7,20.0,63.0,0.0,,245.0,11.2,,1011.7,,1.0,1
13893,6/27/2022 4:21,31.129767,-88.8588,25.3,23.9,92.0,0.0,,125.0,7.2,,1017.5,,3.0,0
13894,4/13/2023 19:51,34.573069,-112.06295,18.3,-1.5,26.0,0.0,,150.0,16.6,,1001.0,,3.0,1
13895,4/13/2022 19:51,34.573069,-112.06295,11.7,-18.9,10.0,0.0,,250.0,18.4,,1015.8,,,0
13896,6/27/2023 18:24,37.03323,-107.765482,28.9,1.4,17.0,0.0,,240.0,22.3,,1009.3,,1.0,1
13897,6/27/2022 18:24,37.03323,-107.765482,18.9,11.0,60.0,0.0,,110.0,9.4,,1025.5,,1.0,0
13898,6/20/2023 9:18,32.34365,-110.86566,27.8,-2.2,14.0,0.0,,190.0,11.2,,1010.6,,1.0,1
13899,6/20/2022 9:18,32.34365,-110.86566,24.4,2.5,24.0,0.0,,150.0,7.6,,1009.1,,1.0,0
13900,8/1/2023 23:02,47.97422,-122.74,22.7,11.7,50.0,0.0,,333.0,16.6,,1018.2,,2.0,1
13901,8/1/2022 23:02,47.97422,-122.74,23.5,15.8,62.0,0.0,,15.0,10.4,,1013.1,,2.0,0
13902,7/30/2023 23:07,32.351532,-107.60587,34.4,4.0,15.0,0.0,,120.0,33.5,,1010.9,,2.0,1
13903,7/30/2022 23:07,32.351532,-107.60587,33.3,11.7,27.0,0.0,,210.0,11.2,,1010.4,,3.0,0
13904,7/24/2023 23:01,31.690733,-110.839967,33.3,13.3,30.0,,,350.0,9.4,,1012.1,,2.0,1
13905,7/24/2022 23:01,31.690733,-110.839967,21.7,18.9,84.0,,,240.0,7.6,,1012.5,,3.0,0
13906,5/1/2023 15:35,43.50997,-103.4726,7.2,-7.2,35.0,0.0,,100.0,11.2,,1015.4,,1.0,1
13907,5/1/2022 15:35,43.50997,-103.4726,5.0,-2.8,57.0,0.0,,20.0,7.6,,1017.4,,,0
13908,7/30/2023 23:47,44.176676,-103.50287,31.0,19.0,49.0,0.0,,130.0,15.0,,1017.0,,3.0,1
13909,7/30/2022 23:47,44.176676,-103.50287,33.0,13.1,30.0,0.0,,210.0,17.0,,1013.0,,2.0,0
13910,7/25/2023 19:54,43.516152,-103.471384,28.9,11.0,33.0,0.0,,290.0,25.9,,1012.1,,3.0,1
13911,7/25/2022 19:54,43.516152,-103.471384,21.1,13.3,61.0,0.0,,90.0,16.6,,1014.6,,17.0,0
13912,7/31/2023 17:24,44.638576,-104.54998,27.0,16.0,51.0,0.0,,230.0,9.7,,1022.0,,3.0,1
13913,7/31/2022 17:24,44.638576,-104.54998,25.0,10.1,39.0,0.0,,344.0,7.2,,1022.0,,1.0,0
13914,7/21/2023 19:45,32.909667,-105.881424,36.0,5.3,15.0,0.0,,238.0,11.9,,1019.0,,2.0,1
13915,7/21/2022 19:45,32.909667,-105.881424,37.0,7.9,17.0,0.0,,224.0,11.0,,1017.0,,1.0,0
13916,7/28/2023 14:24,43.832345,-103.52839,15.6,9.9,69.0,0.0,,0.0,0.0,,1017.4,,1.0,1
13917,7/28/2022 14:24,43.832345,-103.52839,13.3,7.1,66.0,0.0,,0.0,0.0,,1020.3,,1.0,0
13918,6/30/2023 23:15,47.33194,-104.7759,30.6,13.8,36.0,0.0,,200.0,11.2,,1013.3,,3.0,1
13919,6/30/2022 23:15,47.33194,-104.7759,23.3,8.2,38.0,0.0,,320.0,22.3,,1017.7,,1.0,0
13920,7/6/2023 21:00,46.98793,-104.166,26.0,8.0,32.0,0.0,,180.0,16.6,,1012.3,,2.0,1
13921,7/6/2022 21:00,46.98793,-104.166,27.0,16.9,54.0,0.0,,90.0,14.8,,1013.1,,3.0,0
13922,7/6/2023 21:30,46.98594,-104.162,26.0,8.0,32.0,0.0,,180.0,16.6,,1012.3,,2.0,1
13923,7/6/2022 21:30,46.98594,-104.162,27.0,16.9,54.0,0.0,,90.0,14.8,,1013.1,,3.0,0
13924,7/25/2023 4:40,67.55002,-162.5662,20.6,16.0,75.0,0.3,,140.0,5.4,,1010.3,,3.0,1
13925,7/25/2022 4:40,67.55002,-162.5662,14.4,8.3,67.0,,,0.0,0.0,,1007.6,,18.0,0
13926,8/3/2023 17:10,44.660977,-117.941451,23.9,5.7,31.0,0.0,,260.0,7.6,,1016.2,,3.0,1
13927,8/3/2022 17:10,44.660977,-117.941451,27.2,9.1,32.0,0.0,,30.0,7.6,,1015.8,,1.0,0
13928,8/3/2023 20:12,34.990685,-95.77531,38.3,18.7,32.0,0.0,,200.0,13.0,,1012.7,,2.0,1
13929,8/3/2022 20:12,34.990685,-95.77531,38.3,19.2,33.0,0.0,,200.0,13.0,,1009.4,,1.0,0
13930,7/24/2023 2:10,32.5569,-110.9331,39.0,8.6,16.0,0.0,,320.0,7.0,,1013.0,,3.0,1
13931,7/24/2022 2:10,32.5569,-110.9331,37.0,12.4,23.0,0.0,,320.0,13.0,,1010.0,,3.0,0
13932,7/19/2023 20:32,31.71383,-109.7892,38.3,8.9,17.0,0.0,,240.0,13.0,,1011.5,,1.0,1
